2026,-31766
2027,-31714
2027.8,-31910
2028.8,-31958
2029.4,-31930
2030.4,-31953
2031.3,-31843
2032.2,-31802
2033.2,-31871
2034,-31874
2034.8,-31868
2035.8,-31946
2036.6,-31943
2037.5,-31945
2038.3,-31952
2039.2,-31851
2040,-31824
2041,-31882
2041.8,-31930
2042.6,-31895
2043.4,-31985
2044.2,-31927
2045,-31951
2045.8,-31995
2046.6,-31925
2047.6,-31934
2048.4,-31965
2049.2,-31908
2050,-31937
2050.8,-31921
2051.6,-31959
2052.6,-31905
2053.4,-31880
2054.2,-31955
2055,-31957
2055.8,-31981
2056.6,-31950
2057.4,-31960
2058.3,-31958
2059.2,-31947
2060,-31905
2060.8,-31939
2061.6,-31999
2062.2,-32043
2063,-32022
2063.8,-32001
2064.8,-31809
2065.6,-31850
2066.6,-31910
2067.4,-31947
2068.2,-31986
2069,-31994
2069.6,-31986
2070.6,-31964
2071.5,-31942
2072.2,-31920
2073,-31916
2073.8,-31924
2074.6,-31956
2075.4,-31950
2076.2,-31990
2077.1,-31986
2077.8,-31967
2078.6,-32016
2079.4,-31976
2080.2,-32005
2081,-31961
2081.8,-31972
2082.6,-31953
2083.4,-31947
2084.2,-31962
2085,-31971
2085.8,-31956
2086.6,-31969
2087.5,-32013
2088.2,-32007
2089,-31976
2089.8,-31871
2090.6,-31920
2091.6,-31879
2092.4,-31909
2093.3,-31993
2094,-31984
2094.8,-31969
2095.6,-31948
2096.4,-31907
2097.2,-31959
2098,-32016
2098.8,-31972
2099.8,-31883
2100.6,-31893
2101.5,-31925
2102.2,-31933
2103,-31962
2103.9,-31967
2104.7,-31959
2105.6,-31926
2106.4,-31958
2107.2,-31952
2108,-31871
2108.8,-31935
2109.8,-31923
2110.6,-31949
2111.2,-32019
2112,-31985
2112.8,-31964
2113.6,-31981
2114.6,-31874
2115.4,-31908
2116.2,-31998
2117,-32013
2117.7,-32004
2118.5,-31994
2119.2,-31954
2120.2,-31925
2120.9,-32008
2121.6,-31983
2122.7,-31939
2123.2,-31987
2124.1,-32042
2124.9,-32037
2125.5,-32054
2126.2,-32049
2127,-32012
2127.9,-31956
2128.7,-31985
2129.3,-32073
2130,-32045
2130.6,-32043
2131.4,-32021
2132.2,-31965
2133.1,-31987
2133.8,-32003
2134.5,-32036
2135.4,-32059
2136,-32053
2136.7,-32074
2137.4,-32050
2138,-32036
2138.8,-31996
2139.6,-31964
2140.4,-31993
2141.3,-32002
2141.8,-32054
2142.6,-32055
2143.4,-32052
2144,-32075
2144.8,-32059
2145.4,-32037
2146.3,-32002
2147,-32070
2147.6,-32086
2148.3,-32082
2149,-32020
2149.9,-31965
2150.6,-31943
2151.4,-32017
2152.2,-32012
2153,-31969
2154.1,-31694
2155.3,-31714
2156.1,-31891
2156.9,-32008
2157.5,-32035
2158.3,-32001
2159.3,-31808
2160.3,-31696
2161.3,-31803
2162.3,-31856
2163,-31908
2163.8,-31921
2164.8,-31749
2166.1,-31710
2166.8,-31875
2167.7,-31930
2168.7,-31908
2169.4,-31922
2170.3,-31844
2171.3,-31889
2172,-31934
2172.8,-31899
2173.7,-31965
2174.6,-31821
2175.7,-31808
2176.4,-31972
2177,-32073
2177.8,-32055
2178.7,-31978
2179.6,-31795
2180.7,-31757
2181.7,-31768
2182.4,-31855
2183.4,-31862
2184.4,-31801
2185.3,-31853
2186.1,-32017
2186.8,-31948
2187.8,-31798
2189.3,-31452
2190.2,-31696
2191.1,-31870
2191.8,-32024
2192.7,-32069
2193.3,-32093
2194.1,-32030
2195.3,-31475
2196.4,-31631
2197.5,-31687
2198.4,-31823
2199.3,-31900
2200.1,-31959
2200.8,-32025
2201.7,-32002
2202.4,-31991
2203.3,-31952
2204.1,-31974
2204.9,-31988
2205.4,-32065
2206.3,-32040
2207.1,-31963
2208.1,-31831
2208.9,-31837
2209.6,-31948
2210.5,-31955
2211.3,-31966
2212.1,-32004
2212.9,-32021
2213.7,-31973
2214.8,-31510
2216.1,-31681
2217.1,-31785
2217.8,-31833
2218.8,-31732
2220.1,-31600
2221.5,-31501
2222.5,-31691
2223.3,-31891
2224.1,-31973
2224.8,-32000
2225.7,-32002
2226.5,-31997
2227.3,-32004
2227.9,-32052
2228.7,-31945
2229.7,-31777
2231.1,-31430
2232.1,-31836
2232.9,-31993
2233.7,-31993
2234.5,-31840
2235.9,-31454
2236.9,-31636
2237.9,-31855
2238.7,-31915
2239.5,-32021
2240.5,-31839
2241.9,-31371
2243.1,-31537
2244.1,-31642
2245.1,-31760
2246.1,-31837
2247.1,-31857
2248.1,-31686
2249.2,-31616
2250.5,-31573
2251.5,-31717
2252.3,-31956
2253.1,-31994
2253.9,-31924
2255.1,-31539
2256.3,-31567
2257.5,-31679
2258.3,-31839
2259.1,-32011
2259.9,-32011
2260.7,-31893
2261.7,-31923
2262.7,-31677
2263.9,-31530
2265.1,-31663
2266.1,-31774
2266.9,-31890
2267.7,-31969
2268.5,-31897
2269.5,-31856
2270.5,-31798
2271.5,-31688
2272.5,-31732
2273.5,-31847
2274.3,-31906
2275.3,-31868
2276.3,-31787
2277.1,-31841
2278.1,-31826
2279.1,-31768
2280.1,-31810
2280.9,-31857
2281.9,-31900
2282.7,-31820
2283.7,-31921
2284.5,-31921
2285.3,-31940
2286.1,-31934
2287.1,-31879
2287.9,-31842
2288.9,-31817
2289.7,-31937
2290.7,-31906
2291.5,-31887
2292.3,-31921
2293.3,-31911
2294.1,-31919
2294.9,-31956
2295.7,-31925
2296.5,-31930
2297.5,-31893
2298.1,-31995
2298.9,-32040
2299.7,-32071
2300.3,-32083
2301.1,-32055
2301.9,-31948
2302.5,-32008
2303.5,-31912
2304.3,-31849
2305.1,-31942
2306.1,-31964
2306.7,-31994
2307.5,-31996
2308.3,-32024
2309.1,-32035
2309.7,-32048
2310.5,-32050
2311.1,-32036
2312.1,-31889
2313.1,-31812
2314.1,-31775
2315.1,-31689
2316.3,-31657
2317.3,-31676
2318.3,-31769
2319.1,-31954
2319.9,-31901
2320.9,-31825
2322.3,-31373
2323.5,-31572
2324.5,-31788
2325.3,-31999
2326.3,-31746
2327.7,-31423
2328.9,-31509
2330.1,-31576
2331.1,-31731
2332.1,-31812
2332.9,-31894
2333.9,-31768
2335.1,-31523
2336.3,-31579
2337.5,-31712
2338.3,-31827
2339.3,-31919
2340.1,-31962
2340.9,-31885
2341.9,-31706
2343.1,-31569
2344.3,-31639
2345.3,-31727
2346.3,-31806
2347.3,-31784
2348.3,-31759
2349.5,-31621
2350.5,-31681
2351.5,-31777
2352.5,-31809
2353.3,-31887
2354.3,-31932
2355.1,-31944
2355.9,-31862
2357.3,-31493
2358.3,-31626
2359.3,-31893
2359.9,-32007
2360.7,-31964
2362,-31643
2363.1,-31605
2364.1,-31815
2364.9,-31918
2365.7,-31967
2366.6,-32000
2367.1,-32049
2367.9,-32059
2368.5,-32072
2369.3,-32082
2369.9,-32040
2370.9,-31876
2371.9,-31668
2373.1,-31732
2373.9,-31852
2374.7,-31971
2375.5,-31998
2376.3,-32054
2376.9,-32062
2377.7,-32047
2378.3,-32024
2379.7,-31528
2380.7,-31621
2381.7,-31903
2382.3,-32036
2383.1,-32039
2383.9,-31993
2384.7,-31913
2385.7,-31876
2386.5,-31995
2387.1,-32022
2387.9,-32043
2388.5,-32041
2389.3,-31999
2390.1,-31992
2391.1,-31905
2391.9,-31927
2392.7,-31957
2393.5,-31939
2394.3,-31956
2395.3,-31836
2396.1,-31982
2396.9,-31970
2397.7,-31962
2398.5,-31962
2399.3,-31936
2400.1,-31943
2401.1,-31791
2402.1,-31794
2402.9,-31858
2403.7,-31953
2404.5,-31949
2405.5,-31910
2406.3,-31924
2407.1,-31900
2407.9,-31917
2409,-31941
2409.5,-31997
2410.3,-31978
2411.4,-31951
2411.9,-31986
2412.9,-31918
2413.7,-31992
2414.3,-31982
2415.1,-31983
2415.9,-31984
2416.7,-31964
2417.7,-31786
2418.7,-31810
2419.5,-31988
2420.3,-31899
2421.1,-31966
2421.9,-32035
2422.7,-31964
2423.7,-31866
2424.5,-31817
2425.5,-31862
2426.3,-31892
2427.1,-31929
2427.9,-32005
2428.7,-31952
2429.5,-31947
2430.5,-31830
2431.5,-31843
2432.3,-31918
2433.1,-31976
2433.9,-31935
2434.7,-31932
2435.6,-31923
2436.5,-31910
2437.3,-31859
2438.4,-31745
2439.3,-31804
2440.1,-31946
2440.9,-32024
2441.8,-31978
2442.6,-31976
2443.3,-31868
2444.3,-31872
2445.3,-31843
2446.1,-31876
2447.1,-31851
2447.9,-31971
2448.7,-31900
2449.5,-31916
2450.3,-31937
2451.4,-31911
2452.1,-31946
2452.9,-31982
2453.7,-31886
2454.7,-31824
2455.5,-31919
2456.3,-31947
2457.1,-31924
2458.1,-31873
2459.1,-31834
2460,-31861
2460.7,-31958
2461.5,-31908
2462.6,-31901
2463.3,-31891
2464.1,-31975
2464.9,-31899
2466,-31920
2466.7,-31852
2467.7,-31861
2468.5,-31877
2469.5,-31829
2470.3,-31954
2471.1,-31945
2472,-31959
2472.7,-31951
2473.7,-31895
2474.6,-31856
2475.6,-31822
2476.4,-31888
2477.4,-31874
2478.1,-31815
2479.1,-31917
2479.9,-31903
2481,-31892
2481.7,-31935
2482.5,-31824
2483.5,-31836
2484.3,-31924
2485.4,-31873
2486.1,-31919
2486.9,-31952
2487.9,-31865
2488.7,-31858
2489.7,-31856
2490.7,-31751
2491.7,-31723
2492.5,-31972
2493.4,-31882
2494.4,-31906
2495.4,-31711
2496.3,-31776
2497.1,-31928
2497.9,-31985
2498.8,-31941
2499.8,-31791
2500.5,-31891
2501.3,-32021
2502.1,-31921
2503.1,-31814
2504.1,-31888
2505,-31907
2505.8,-31868
2506.8,-31888
2507.6,-31916
2508.3,-31898
2509.3,-31865
2510.1,-31961
2510.9,-31889
2511.9,-31833
2513,-31811
2513.8,-31920
2514.6,-31932
2515.5,-31917
2516.3,-31923
2517.2,-31909
2518.2,-31843
2518.9,-31800
2519.9,-31869
2520.9,-31827
2521.8,-31869
2522.5,-31956
2523.5,-31870
2524.3,-31883
2525.2,-31908
2526.2,-31900
2526.9,-31926
2527.8,-31865
2528.8,-31954
2529.5,-31919
2530.3,-31923
2531.2,-31969
2531.9,-31917
2532.9,-31902
2533.9,-31734
2534.9,-31680
2535.9,-31851
2536.8,-31971
2537.6,-31915
2538.6,-31873
2539.3,-31857
2540.3,-31789
2541.2,-31879
2541.9,-31975
2542.9,-31957
2543.6,-31974
2544.8,-31562
2545.9,-31735
2546.9,-31714
2547.8,-31994
2548.6,-31980
2549.4,-31929
2550.3,-31832
2551.2,-31878
2552,-31970
2552.8,-31984
2553.8,-31839
2554.6,-31875
2555.3,-31919
2556.2,-31935
2557.2,-31901
2558,-31922
2558.8,-31954
2559.6,-31958
2560.3,-31997
2561.2,-31998
2562,-31973
2562.6,-32083
2563.3,-32080
2564.2,-32000
2564.7,-32037
2565.6,-31968
2566.4,-31951
2567.2,-31955
2568,-31994
2568.8,-31987
2569.6,-32024
2570.3,-32013
2571,-32005
2571.7,-31990
2572.7,-31801
2573.7,-31811
2574.6,-31940
2575.4,-32029
2576,-32064
2576.8,-32076
2577.3,-32052
2578.2,-32032
2579,-31981
2579.7,-31982
2580.6,-31982
2581.4,-31866
2582.4,-31901
2583.2,-31960
2584,-31965
2584.8,-31994
2585.4,-32031
2586.2,-32030
2587,-32016
2587.7,-31967
2588.6,-31878
2589.6,-31892
2590.4,-31947
2591,-32019
2591.8,-32040
2592.6,-32072
2593.2,-32095
2593.8,-32073
2594.6,-32014
2595.7,-31595
2596.8,-31758
2597.8,-31882
2598.4,-31978
2599.4,-31945
2600.2,-31963
2601,-31809
2602.2,-31736
2603,-31867
2603.9,-31886
2604.8,-31913
2605.7,-31862
2606.6,-31833
2607.6,-31835
2608.4,-31879
2609.2,-31899
2610,-32015
2610.8,-31963
2611.6,-31924
2612.6,-31850
2613.4,-31970
2614.2,-31961
2615,-31909
2616,-31823
2617,-31778
2618,-31835
2618.8,-31933
2619.6,-31933
2620.4,-31940
2621.2,-32011
2622,-32008
2623,-31721
2624,-31719
2625,-31850
2625.8,-32006
2626.6,-31949
2627.4,-31908
2628.4,-31816
2629.6,-31597
2630.6,-31640
2631.6,-31851
2632.4,-31908
2633.4,-31835
2634.2,-31864
2635.2,-31812
2636.4,-31597
2637.6,-31662
2638.4,-31857
2639.2,-31976
2640.2,-31837
2641.4,-31481
2642.6,-31687
2643.6,-31648
2644.4,-31898
2645.4,-31874
2646.4,-31725
2647.6,-31662
2648.6,-31707
2649.6,-31814
2650.4,-31859
2651.4,-31898
2652.6,-31754
2653.6,-31592
2654.6,-31697
2655.4,-31940
2656.2,-32012
2657,-31967
2657.8,-31922
2658.6,-31987
2659.4,-32051
2660,-32041
2661,-31905
2662.2,-31476
2663.4,-31635
2664.4,-31778
2665.2,-31966
2666,-31913
2666.8,-31908
2667.8,-31867
2668.6,-31914
2669.6,-31849
2670.6,-31774
2671.4,-31801
2672.4,-31819
2673.4,-31880
2674.2,-31875
2675,-31887
2676,-31874
2677,-31834
2677.8,-31934
2678.6,-31897
2679.4,-31905
2680.4,-31848
2681.4,-31808
2682.2,-31861
2683.2,-31938
2684.1,-31964
2684.8,-31948
2685.6,-31917
2686.6,-31675
2687.8,-31683
2688.6,-31837
2689.4,-31971
2690.2,-32012
2691.2,-31802
2692.4,-31590
2693.4,-31770
2694.4,-31844
2695.2,-31883
2696,-31908
2697,-31843
2697.8,-31852
2698.8,-31889
2699.6,-31923
2700.4,-31983
2701.3,-31870
2702.2,-31863
2703,-31889
2704,-31864
2705,-31838
2705.8,-31913
2706.6,-32004
2707.4,-31973
2708,-31995
2709,-31893
2709.8,-31926
2710.6,-31976
2711.4,-31948
2712.2,-31958
2713,-31964
2714,-31908
2714.8,-31915
2715.6,-31991
2716.4,-32003
2717,-32017
2717.8,-31993
2718.6,-32064
2719.2,-32033
2720,-32032
2720.8,-31946
2721.6,-31899
2722.6,-31865
2723.4,-31925
2724.2,-31953
2725,-31965
2725.8,-31928
2726.6,-32024
2727.4,-31977
2728.2,-32016
2729,-31946
2729.8,-32001
2730.6,-31939
2731.6,-31797
2732.6,-31784
2733.4,-31887
2734.2,-31960
2735,-32026
2735.9,-32007
2736.6,-31955
2737.5,-31991
2738.2,-31979
2739,-31888
2739.9,-31865
2740.8,-31886
2741.6,-31942
2742.4,-31985
2743.2,-31939
2744.2,-31872
2745,-31938
2745.8,-31980
2746.6,-31985
2747.4,-31963
2748.2,-31884
2749,-31909
2749.8,-32017
2750.6,-31971
2751.4,-31989
2752.2,-31986
2753,-31986
2753.8,-31982
2754.6,-31941
2755.4,-31963
2756.2,-31964
2757,-31972
2757.8,-32020
2758.6,-31960
2759.4,-31944
2760.2,-31974
2761,-31987
2761.8,-31995
2762.4,-32060
2763.2,-31990
2764,-32025
2764.8,-31919
2765.8,-31796
2766.8,-31827
2767.4,-32007
2768.2,-32039
2768.8,-32065
2769.6,-32038
2770.4,-32032
2771.2,-31846
2772.2,-31922
2772.8,-32001
2773.7,-31994
2774.4,-32021
2775.2,-32072
2776.2,-31688
2777.2,-31767
2778,-31905
2778.8,-31968
2779.6,-32051
2780.4,-32019
2781.2,-31919
2782.2,-31773
2783,-31849
2784,-31934
2784.8,-31930
2785.6,-31936
2786.6,-31782
2787.6,-31713
2788.5,-31922
2789.4,-31946
2790.2,-31963
2791,-31957
2792,-31719
2793,-31658
2794,-31821
2795,-31858
2795.8,-31873
2796.8,-31884
2797.6,-31885
2798.4,-31922
2799.4,-31856
2800.4,-31775
2801.2,-31857
2802.2,-31910
2803.1,-31939
2803.8,-31983
2804.6,-31920
2805.6,-31772
2806.7,-31668
2807.6,-31806
2808.4,-31973
2809.2,-32021
2809.8,-32064
2810.6,-32082
2811.2,-32103
2812,-31970
2813.4,-31463
2814.4,-31676
2815.4,-31757
2816.2,-31967
2817.1,-31944
2817.9,-31952
2818.8,-31858
2819.7,-31852
2820.6,-31885
2821.6,-31775
2822.6,-31703
2823.6,-31854
2824.4,-31976
2825.2,-31975
2826,-31970
2827,-31720
2828,-31662
2829,-31833
2830,-31849
2830.8,-31938
2831.8,-31686
2833,-31671
2833.8,-31918
2834.6,-31950
2835.4,-31930
2836.5,-31893
2837.4,-31654
2838.6,-31685
2839.5,-31861
2840.5,-31899
2841.2,-31818
2842.2,-31791
2843.5,-31683
2844.4,-31784
2845.2,-31957
2845.8,-32013
2846.6,-32005
2847.5,-32042
2848.5,-31769
2849.4,-31700
2850.4,-31788
2851.4,-31844
2852.2,-31841
2853.2,-31884
2854,-31902
2854.8,-31898
2855.8,-31941
2856.6,-31941
2857.4,-31963
2858.2,-31958
2859.2,-31812
2860.2,-31773
2861,-31894
2861.8,-31931
2862.8,-31858
2863.6,-31919
2864.4,-31853
2865.4,-31835
2866.2,-31936
2867,-31975
2867.8,-31998
2868.6,-32003
2869.4,-31971
2870.2,-31986
2871,-31996
2871.9,-31993
2872.5,-32015
2873.2,-32005
2874.1,-31972
2874.9,-32004
2875.6,-32049
2876.2,-32060
2877,-32073
2877.6,-32034
2878.4,-32046
2879.3,-32001
2880,-31945
2880.9,-31973
2881.6,-32000
2882.3,-32032
2883.1,-32060
2883.6,-32076
2884.4,-32071
2885,-32058
2885.8,-32084
2886.4,-32130
2887,-32100
2887.8,-32023
2889,-31652
2889.8,-31805
2890.6,-31972
2891.4,-32044
2892,-32066
2892.8,-32002
2893.6,-31953
2894.8,-31592
2895.8,-31769
2897,-31713
2897.9,-31961
2898.6,-31945
2899.5,-31847
2900.4,-31837
2901.4,-31705
2902.5,-31745
2903.5,-31906
2904.2,-31959
2905,-31861
2905.9,-31955
2906.9,-31896
2907.7,-31880
2908.5,-31962
2909.3,-31950
2910,-31945
2910.8,-31945
2911.8,-31812
2912.9,-31835
2913.7,-32026
2914.3,-31992
2915,-32006
2915.9,-31983
2916.9,-31833
2917.7,-31871
2918.4,-31999
2919.2,-32070
2919.8,-32083
2920.7,-32051
2921.7,-31739
2922.7,-31749
2923.7,-31851
2924.3,-32026
2925.1,-32004
2925.9,-31922
2926.9,-31841
2927.9,-31825
2928.7,-31940
2929.4,-31938
2930.4,-31822
2931.3,-31811
2932.3,-31944
2932.8,-32026
2933.6,-32059
2934.4,-32016
2935.3,-31856
2936.3,-31892
2936.8,-32030
2937.6,-32058
2938.2,-32062
2939.1,-32017
2940.1,-32032
2940.5,-32077
2941.1,-32112
2941.8,-32105
2942.4,-32050
2943.2,-32082
2943.9,-32087
2944.7,-32113
2945.3,-32129
2945.8,-32119
2946.4,-32126
2947.1,-32143
2947.7,-32127
2948.4,-32135
2949.1,-32121
2949.7,-32163
2950.2,-32136
2950.8,-32140
2951.4,-32148
2952.1,-32147
2952.9,-32133
2953.4,-32121
2954.1,-32150
2954.7,-32133
2955.3,-32122
2955.9,-32133
2956.7,-32164
2957.3,-32169
2958,-32146
2958.5,-32177
2959.1,-32159
2959.7,-32170
2960.2,-32159
2960.9,-32186
2961.5,-32165
2962.1,-32142
2962.7,-32110
2963.3,-32099
2964.1,-32052
2964.7,-32048
2965.5,-32092
2966.1,-32107
2966.8,-32104
2967.5,-32080
2968.1,-32104
2968.8,-32075
2969.5,-32049
2970.3,-32063
2970.8,-32078
2971.8,-31888
2972.7,-31887
2973.5,-32067
2974.1,-32098
2974.7,-32113
2975.5,-32097
2976.4,-31763
2977.3,-31793
2978.1,-32036
2978.9,-31938
2979.7,-32023
2980.5,-32078
2981.1,-32130
2981.6,-32088
2982.7,-31679
2983.7,-31786
2984.7,-31921
2985.2,-32064
2986.1,-32020
2986.9,-32042
2987.6,-31933
2988.5,-31928
2989.3,-31963
2990.1,-31880
2991.1,-31929
2991.9,-31888
2992.6,-31932
2993.5,-31992
2994.2,-31900
2995.3,-31835
2996.2,-31869
2996.9,-32029
2997.7,-32093
2998.3,-32127
2999,-32135
2999.7,-32061
3000.7,-31595
3001.7,-31844
3002.5,-32059
3003.1,-32106
3003.7,-32066
3004.7,-31828
3006.1,-31473
3007.1,-31721
3007.9,-31914
3008.7,-31970
3009.4,-32042
3010.1,-32070
3010.7,-32098
3011.7,-32067
3012.7,-31502
3013.9,-31672
3014.7,-31938
3015.3,-32080
3016.1,-32086
3016.7,-32099
3018.1,-31481
3019.3,-31578
3020.3,-31657
3021.1,-31937
3021.9,-32053
3022.7,-31993
3023.9,-31535
3024.9,-31688
3025.9,-31893
3026.7,-31976
3027.3,-31999
3028.1,-31982
3029.1,-31933
3029.9,-31931
3030.6,-31933
3031.5,-31926
3032.3,-31937
3033.1,-31930
3034.1,-31950
3034.9,-31925
3035.7,-31902
3036.5,-31893
3037.5,-31964
3038.3,-31865
3039.3,-31859
3040.3,-31692
3041.5,-31661
3042.5,-31802
3043.3,-31886
3044.1,-31862
3045.1,-31894
3045.9,-31919
3046.7,-32007
3047.9,-31544
3049.1,-31569
3050.1,-31637
3051.1,-31858
3051.9,-32009
3052.5,-32081
3053.3,-31986
3054.5,-31582
3055.7,-31578
3056.9,-31605
3057.7,-31875
3058.5,-31985
3059.3,-31919
3060.3,-31770
3061.5,-31599
3062.3,-31938
3063.1,-32015
3063.9,-31921
3064.9,-31945
3065.9,-31783
3067.1,-31519
3068.1,-31740
3068.9,-31909
3069.7,-31955
3070.7,-31901
3071.5,-31875
3072.3,-31896
3073.3,-31819
3074.3,-31796
3075.1,-31878
3076.1,-31880
3076.9,-31897
3077.9,-31876
3078.7,-31878
3079.5,-31915
3080.5,-31949
3081.3,-31891
3082.2,-31877
3082.9,-31968
3083.9,-31895
3084.7,-31876
3085.9,-31533
3087.1,-31642
3087.9,-31906
3088.7,-31981
3089.5,-32036
3090.3,-32027
3091.5,-31425
3092.7,-31542
3093.7,-31794
3094.5,-31998
3095.3,-31965
3096.1,-31917
3097.1,-31881
3097.9,-31924
3098.7,-31928
3099.5,-31968
3100.3,-32031
3100.9,-32074
3101.7,-32070
3102.5,-32050
3103.1,-32073
3103.7,-32074
3104.5,-32072
3105.5,-31756
3106.7,-31614
3107.7,-31670
3108.7,-31756
3109.7,-31791
3110.7,-31889
3111.3,-31994
3112.3,-31880
3113.5,-31498
3114.7,-31582
3115.7,-31722
3116.9,-31742
3117.7,-31794
3118.7,-31849
3119.5,-31987
3120.3,-31981
3121.1,-31859
3122.7,-31316
3123.9,-31454
3125.3,-31479
3126.5,-31574
3127.5,-31657
3128.7,-31703
3129.5,-31836
3130.3,-31922
3131.3,-31829
3132.7,-31397
3133.9,-31512
3135.1,-31571
3136.3,-31583
3137.5,-31602
3138.5,-31714
3139.5,-31846
3140.3,-31910
3141.7,-31449
3142.9,-31460
3144.1,-31531
3145.3,-31601
3146.5,-31628
3147.5,-31691
3148.5,-31752
3149.5,-31925
3150.3,-31959
3151.1,-31872
3152.5,-31361
3153.9,-31495
3155.1,-31515
3156.3,-31639
3157.1,-31834
3157.9,-31971
3158.7,-32007
3159.5,-32055
3160.3,-31969
3161.5,-31744
3162.3,-31704
3163.3,-31790
3164.1,-31986
3164.9,-31936
3165.9,-31838
3166.9,-31751
3167.9,-31793
3168.7,-31926
3169.5,-31994
3170.1,-32021
3170.9,-31982
3171.7,-32046
3172.5,-32033
3173.1,-32042
3173.9,-32077
3174.5,-32088
3175.3,-32081
3176.1,-31786
3176.7,-32294
3177.3,-32040
3178.1,-32038
3178.9,-32075
3179.5,-32061
3180.3,-32041
3181.1,-31852
3182.3,-31666
3183.4,-31780
3184.1,-31903
3184.9,-31959
3185.7,-32043
3186.3,-32067
3187.2,-32078
3187.7,-32040
3188.5,-32001
3189.7,-31550
3190.9,-31674
3191.8,-31867
3192.6,-31987
3193.3,-32026
3193.9,-32088
3194.7,-32089
3195.3,-32020
3196.6,-31654
3197.5,-31729
3198.5,-31782
3199.5,-31858
3200.3,-31942
3201.1,-31988
3201.9,-32004
3202.6,-31974
3203.3,-32000
3204.3,-31921
3205.1,-31834
3206.1,-31887
3206.9,-31977
3207.5,-31976
3208.3,-32005
3209.1,-32013
3209.9,-32072
3210.5,-32085
3211.3,-32011
3212.3,-31793
3213.1,-31806
3213.9,-31957
3214.7,-32016
3215.6,-32028
3216.3,-31983
3217.1,-32011
3218.1,-31803
3218.9,-31826
3219.9,-31884
3220.7,-31854
3221.9,-31679
3222.7,-31829
3223.8,-31925
3224.5,-31983
3225.1,-31965
3226.5,-31560
3227.5,-31729
3228.5,-31692
3229.3,-31900
3230.1,-31985
3231.2,-31888
3231.9,-31910
3233,-31855
3234,-31729
3234.9,-31728
3235.7,-31942
3236.5,-31995
3237.4,-31975
3238.1,-31962
3239.1,-31810
3240.1,-31708
3241.1,-31829
3241.9,-31891
3242.9,-31907
3243.7,-31938
3244.5,-31941
3245.4,-31948
3246.1,-31924
3247,-31938
3247.7,-31929
3248.7,-31872
3249.5,-31953
3250.3,-31946
3251.1,-31964
3251.9,-31967
3252.7,-31979
3253.5,-32020
3254.1,-32040
3255,-32013
3255.7,-32012
3256.5,-32005
3257.3,-31999
3258.1,-31992
3258.9,-31932
3259.7,-31865
3260.6,-31935
3261.4,-32032
3262.1,-32034
3263,-32024
3263.5,-31991
3264.5,-31926
3265.3,-31963
3266.1,-31938
3267,-31933
3267.7,-31898
3268.5,-31960
3269.3,-31962
3270.2,-31941
3270.9,-31973
3271.9,-31953
3272.8,-31932
3273.5,-31926
3274.3,-31955
3275.1,-31957
3275.9,-31999
3276.7,-32007
3277.4,-32003
3278.1,-32032
3279,-32029
3279.8,-31979
3280.5,-31851
3281.5,-31838
3282.4,-31907
3283.3,-31915
3284.1,-31858
3284.9,-31953
3285.7,-31971
3286.5,-31977
3287.3,-31994
3288.2,-31965
3288.9,-31966
3289.7,-32016
3290.8,-31798
3291.7,-31806
3292.5,-31843
3293.3,-31897
3294.2,-32011
3294.9,-31958
3295.9,-31903
3296.8,-31925
3297.8,-31832
3298.5,-31912
3299.4,-31991
3300.2,-31904
3300.9,-31894
3302.2,-31565
3303.4,-31641
3304.3,-31822
3305.2,-31985
3305.9,-31847
3307.2,-31703
3308.2,-31689
3309.2,-31718
3310.2,-31786
3310.9,-31937
3311.9,-31906
3312.7,-31837
3313.9,-31667
3314.9,-31706
3315.7,-31903
3316.6,-31988
3317.3,-31984
3318.4,-31894
3319.3,-31738
3320.4,-31706
3321.2,-31955
3322,-31920
3322.9,-31832
3323.8,-31936
3324.8,-31881
3325.6,-31884
3326.3,-31926
3327.4,-31895
3328.2,-31847
3329,-31932
3330,-31923
3330.8,-31939
3331.6,-32020
3332.4,-31941
3333.2,-31879
3334.2,-31883
3335,-31878
3335.8,-31908
3336.6,-31987
3337.3,-31965
3338.2,-31961
3339,-31979
3339.8,-31949
3340.6,-31954
3341.6,-31913
3342.3,-31964
3343.1,-31986
3344,-31982
3344.8,-31864
3345.8,-31818
3346.6,-31866
3347.4,-31971
3348.2,-31966
3349,-32020
3349.8,-32013
3350.6,-31961
3351.4,-31955
3352.4,-31822
3353.2,-31869
3354.2,-31867
3355,-31956
3355.8,-31986
3356.4,-32019
3357.2,-32002
3358,-31959
3359.1,-31616
3360.2,-31666
3361.2,-31865
3362,-31987
3362.7,-31974
3363.6,-31954
3364.6,-31855
3365.4,-31847
3366.4,-31863
3367.2,-31859
3368.1,-31844
3369,-31932
3369.7,-31985
3370.6,-31966
3371.4,-32021
3372.2,-31943
3373,-31872
3374,-31841
3374.8,-31964
3375.6,-31973
3376.4,-31951
3377.2,-31983
3378,-31984
3378.8,-31971
3379.6,-31982
3380.4,-31901
3381.2,-31919
3382,-31955
3382.8,-31953
3383.6,-31970
3384.4,-32020
3385.2,-32024
3386,-32007
3386.8,-31981
3387.4,-31993
3388.1,-31992
3389,-31987
3390,-31925
3390.8,-31919
3391.6,-31968
3392.4,-31991
3393,-32043
3393.8,-32061
3394.4,-32085
3395.2,-32005
